,TAG_NAME,DEPTH_EFFECTIVE_DATE,MDKB_DEPTH,INSTRUMENTATION_TYPE,Point #
392,OBS_100TI-8062M,2012-03-20,302.02,Thermocouple,13
393,OBS_100TI-8062N,2012-03-20,299.73,Thermocouple,14
394,OBS_100TI-8062O,2012-03-21,297.44,Thermocouple,15
395,OBS_100TI-8062P,2012-03-21,295.15,Thermocouple,16
396,OBS_100TI-8062Q,2012-03-21,292.86,Thermocouple,17
397,OBS_100TI-8062R,2012-03-21,290.57,Thermocouple,18
398,OBS_100TI-8062S,2012-03-20,288.28,Thermocouple,19
399,OBS_100TI-8062B,2012-03-20,327.21,Thermocouple,2
400,OBS_100TI-8062T,2012-03-20,285.99,Thermocouple,20
401,OBS_100TI-8062U,2012-03-20,283.7,Thermocouple,21
402,OBS_100TI-8062V,2012-03-20,281.41,Thermocouple,22
403,OBS_100TI-8062W,2012-03-20,279.12,Thermocouple,23
404,OBS_100TI-8062X,2012-03-20,276.83,Thermocouple,24
405,OBS_100TI-8062Y,2012-03-20,274.54,Thermocouple,25
406,OBS_100TI-8062Z,2012-03-20,272.25,Thermocouple,26
407,OBS_100TI-8062AA,2012-03-20,269.96,Thermocouple,27
408,OBS_100TI-8062AB,2012-03-20,267.67,Thermocouple,28
409,OBS_100TI-8062AC,2012-03-20,265.38,Thermocouple,29
410,OBS_100TI-8062C,2012-03-20,324.92,Thermocouple,3
411,OBS_100TI-8062AD,2012-03-20,263.09,Thermocouple,30
412,OBS_100TI-8062AE,2012-03-20,260.8,Thermocouple,31
413,OBS_100TI-8062AF,2012-03-20,258.51,Thermocouple,32
414,OBS_100TI-8062AG,2012-03-20,256.22,Thermocouple,33
415,OBS_100TI-8062AH,2012-03-20,253.93,Thermocouple,34
416,OBS_100TI-8062AI,2012-03-20,251.64,Thermocouple,35
417,OBS_100TI-8062AJ,2012-03-20,249.35,Thermocouple,36
418,OBS_100TI-8062AK,2012-03-20,247.06,Thermocouple,37
419,OBS_100TI-8062AL,2012-03-20,244.77,Thermocouple,38
420,OBS_100TI-8062AM,2012-03-20,242.48,Thermocouple,39
421,OBS_100TI-8062D,2012-03-20,322.63,Thermocouple,4
422,OBS_100TI-8062AN,2012-03-21,240.19,Thermocouple,40
423,OBS_100TI-8062AO,2012-03-21,237.9,Thermocouple,41
424,OBS_100TI-8062AP,2012-03-21,235.61,Thermocouple,42
425,OBS_100TI-8062AQ,2012-03-21,233.32,Thermocouple,43
426,OBS_100TI-8062AR,2012-03-21,231.03,Thermocouple,44
427,OBS_100TI-8062AS,2012-03-21,228.74,Thermocouple,45
428,OBS_100TI-8062AT,2012-03-21,226.45,Thermocouple,46
429,OBS_100TI-8062AU,2012-03-21,224.16,Thermocouple,47
430,OBS_100TI-8062AV,2012-03-21,221.87,Thermocouple,48
431,OBS_100TI-8062AW,2012-03-21,219.58,Thermocouple,49
432,OBS_100TI-8062E,2012-03-20,320.34,Thermocouple,5
433,OBS_100TI-8062AX,2012-03-21,217.29,Thermocouple,50
434,OBS_100TI-8062AY,2012-03-20,215.0,Thermocouple,51
435,OBS_100TI-8062AZ,2012-03-20,212.71,Thermocouple,52
436,OBS_100TI-8062BA,2012-03-20,210.42,Thermocouple,53
437,OBS_100TI-8062BB,2012-03-20,208.13,Thermocouple,54
438,OBS_100TI-8062F,2012-03-20,318.05,Thermocouple,6
439,OBS_100TI-8062G,2012-03-20,315.76,Thermocouple,7
440,OBS_100TI-8062H,2012-03-20,313.47,Thermocouple,8
441,OBS_100TI-8062I,2012-03-20,311.18,Thermocouple,9
442,OBS_100TI-8062BC,2012-03-20,312.1,Piezometer,PiezT1
443,OBS_100TI-8062BD,2012-03-20,267.39,Piezometer,PiezT2
444,OBS_100PI-8063BC,2012-03-20,308.0,Piezometer,PiezP1
445,OBS_100PI-8063BD,2012-03-20,263.0,Piezometer,PiezP2
446,OBS_100TI-8063A,2012-03-20,331.5,Thermocouple,1
447,OBS_100TI-8063J,2012-03-20,305.4,Thermocouple,10
448,OBS_100TI-8063K,2012-03-20,302.5,Thermocouple,11
449,OBS_100TI-8063L,2012-03-20,299.6,Thermocouple,12
450,OBS_100TI-8063M,2012-03-20,296.7,Thermocouple,13
451,OBS_100TI-8063N,2012-03-20,293.8,Thermocouple,14
452,OBS_100TI-8063O,2012-03-20,290.9,Thermocouple,15
453,OBS_100TI-8063P,2012-03-20,288.0,Thermocouple,16
454,OBS_100TI-8063Q,2012-03-20,285.1,Thermocouple,17
455,OBS_100TI-8063R,2012-03-20,282.2,Thermocouple,18
456,OBS_100TI-8063S,2012-03-20,279.3,Thermocouple,19
457,OBS_100TI-8063B,2012-03-20,328.6,Thermocouple,2
458,OBS_100TI-8063T,2012-03-20,276.4,Thermocouple,20
459,OBS_100TI-8063U,2012-03-20,273.5,Thermocouple,21
460,OBS_100TI-8063V,2012-03-20,270.6,Thermocouple,22
461,OBS_100TI-8063W,2012-03-20,267.7,Thermocouple,23
462,OBS_100TI-8063X,2012-03-20,264.8,Thermocouple,24
463,OBS_100TI-8063Y,2012-03-20,262.0,Thermocouple,25
464,OBS_100TI-8063Z,2012-03-20,260.0,Thermocouple,26
465,OBS_100TI-8063AA,2012-03-20,258.0,Thermocouple,27
466,OBS_100TI-8063AB,2012-03-20,256.0,Thermocouple,28
467,OBS_100TI-8063AC,2012-03-20,254.0,Thermocouple,29
468,OBS_100TI-8063C,2012-03-20,325.7,Thermocouple,3
469,OBS_100TI-8063AD,2012-03-20,252.0,Thermocouple,30
470,OBS_100TI-8063AE,2012-03-20,250.0,Thermocouple,31
471,OBS_100TI-8063AF,2012-03-20,248.0,Thermocouple,32
472,OBS_100TI-8063AG,2012-03-20,246.0,Thermocouple,33
473,OBS_100TI-8063AH,2012-03-20,244.0,Thermocouple,34
474,OBS_100TI-8063AI,2012-03-20,242.0,Thermocouple,35
475,OBS_100TI-8063AJ,2012-03-20,240.0,Thermocouple,36
476,OBS_100TI-8063AK,2012-03-20,238.0,Thermocouple,37
477,OBS_100TI-8063AL,2012-03-20,236.0,Thermocouple,38
478,OBS_100TI-8063AM,2012-03-20,234.0,Thermocouple,39
479,OBS_100TI-8063D,2012-03-20,322.8,Thermocouple,4
480,OBS_100TI-8063AN,2012-03-20,232.0,Thermocouple,40
481,OBS_100TI-8063AO,2012-03-20,230.0,Thermocouple,41
482,OBS_100TI-8063AP,2012-03-20,228.0,Thermocouple,42
483,OBS_100TI-8063AQ,2012-03-20,226.0,Thermocouple,43
484,OBS_100TI-8063AR,2012-03-20,224.0,Thermocouple,44
485,OBS_100TI-8063AS,2012-03-20,222.0,Thermocouple,45
486,OBS_100TI-8063AT,2012-03-20,220.0,Thermocouple,46
487,OBS_100TI-8063AU,2012-03-20,218.0,Thermocouple,47
488,OBS_100TI-8063AV,2012-03-20,216.0,Thermocouple,48
489,OBS_100TI-8063AW,2012-03-20,214.0,Thermocouple,49
490,OBS_100TI-8063E,2012-03-20,319.9,Thermocouple,5
491,OBS_100TI-8063AX,2012-03-20,212.0,Thermocouple,50
492,OBS_100TI-8063AY,2012-03-20,210.0,Thermocouple,51
493,OBS_100TI-8063AZ,2012-03-20,208.0,Thermocouple,52
494,OBS_100TI-8063BA,2012-03-20,206.0,Thermocouple,53
495,OBS_100TI-8063BB,2012-03-20,204.0,Thermocouple,54
496,OBS_100TI-8063F,2012-03-20,317.0,Thermocouple,6
497,OBS_100TI-8063G,2012-03-20,314.1,Thermocouple,7
498,OBS_100TI-8063H,2012-03-20,311.2,Thermocouple,8
499,OBS_100TI-8063I,2012-03-20,308.3,Thermocouple,9
500,OBS_100TI-8063BC,2012-03-20,308.0,Piezometer,PiezT1
501,OBS_100TI-8063BD,2012-03-20,263.0,Piezometer,PiezT2
502,OBS_100PI-8064A,2012-04-30,294.0,Piezometer,PiezP1
503,OBS_100PI-8064B,2012-04-30,249.0,Piezometer,PiezP2
504,OBS_100TI-8064A,2012-04-30,294.0,Piezometer,PiezT1
505,OBS_100TI-8064B,2012-04-30,249.0,Piezometer,PiezT2
506,OBS_100PI-8098A,2013-05-17,319.0,Piezometer,PiezP1
507,OBS_100PI-8098B,2013-05-17,274.0,Piezometer,PiezP2
508,OBS_100TI-8098A,2013-05-17,319.0,Piezometer,PiezT1
509,OBS_100TI-8098B,2013-05-17,274.0,Piezometer,PiezT2
510,OB_WELLS/OB11_PIEZO1.CV,2001-01-01,257.15,Piezometer,PiezP1
511,OB_WELLS/OB11_PIEZO2.CV,2001-01-01,316.89,Piezometer,PiezP2
512,OB_WELLS/OB11_TEMP_PT1.CV,2001-01-01,257.15,Piezometer,PiezT1
513,OB_WELLS/OB11_TEMP_PT2.CV,2001-01-01,294.65,Piezometer,PiezT2
514,OBS_100PI-8099A,2012-03-20,312.6,Piezometer,PiezP1
515,OBS_100PI-8099B,2012-03-20,267.6,Piezometer,PiezP2
516,OBS_100TI-8099A,2012-03-20,312.6,Piezometer,PiezT1
517,OBS_100TI-8099B,2012-03-20,267.6,Piezometer,PiezT2
518,OBS_100PI-8080A,2012-03-20,323.5,Piezometer,PiezP1
519,OBS_100TI-8080A,2012-03-20,323.5,Piezometer,PiezT1
520,OBS_100PI-8083A,2013-04-14,314.6,Piezometer,PiezP1
521,OBS_100TI-8083A,2013-04-14,314.6,Piezometer,PiezT1
522,OBS_100PI-8081A,2012-03-20,310.2,Piezometer,PiezP1
523,OBS_100TI-8081A,2012-03-20,310.2,Piezometer,PiezT1
524,OB115_TEMP_PT1,2018-02-20,293.2,Thermocouple,1
525,OB115_TEMP_PT10,2018-02-20,275.2,Thermocouple,10
526,OB115_TEMP_PT11,2018-02-20,273.2,Thermocouple,11
527,OB115_TEMP_PT12,2018-02-20,271.2,Thermocouple,12
528,OB115_TEMP_PT13,2018-02-20,269.2,Thermocouple,13
529,OB115_TEMP_PT14,2018-02-20,267.2,Thermocouple,14
530,OB115_TEMP_PT15,2018-02-20,265.2,Thermocouple,15
531,OB115_TEMP_PT16,2018-02-20,263.2,Thermocouple,16
532,OB115_TEMP_PT17,2018-02-20,261.2,Thermocouple,17
533,OB115_TEMP_PT18,2018-02-20,259.2,Thermocouple,18
534,OB115_TEMP_PT19,2018-02-20,257.2,Thermocouple,19
535,OB115_TEMP_PT2,2018-02-20,291.2,Thermocouple,2
536,OB115_TEMP_PT20,2018-02-20,255.2,Thermocouple,20
537,OB115_TEMP_PT21,2018-02-20,253.2,Thermocouple,21
538,OB115_TEMP_PT22,2018-02-20,251.2,Thermocouple,22
539,OB115_TEMP_PT23,2018-02-20,249.2,Thermocouple,23
540,OB115_TEMP_PT24,2018-02-20,247.2,Thermocouple,24
541,OB115_TEMP_PT3,2018-02-20,289.2,Thermocouple,3
542,OB115_TEMP_PT4,2018-02-20,287.2,Thermocouple,4
543,OB115_TEMP_PT5,2018-02-20,285.2,Thermocouple,5
544,OB115_TEMP_PT6,2018-02-20,283.2,Thermocouple,6
545,OB115_TEMP_PT7,2018-02-20,281.2,Thermocouple,7
546,OB115_TEMP_PT8,2018-02-20,279.2,Thermocouple,8
547,OB115_TEMP_PT9,2018-02-20,277.2,Thermocouple,9
548,OB116_PRESS_PIZO_PT1,2018-02-06,264.0,Piezometer,PiezP1
549,OB116_PRESS_PIZO_PT2,2018-02-06,276.0,Piezometer,PiezP2
550,OB116_TEMP_PT1,2018-02-06,267.78,Thermocouple,1
551,OB116_TEMP_PT10,2018-02-06,249.78,Thermocouple,10
552,OB116_TEMP_PT11,2018-02-06,247.78,Thermocouple,11
553,OB116_TEMP_PT12,2018-02-06,245.78,Thermocouple,12
554,OB116_TEMP_PT13,2018-02-06,243.78,Thermocouple,13
555,OB116_TEMP_PT14,2018-02-06,241.78,Thermocouple,14
556,OB116_TEMP_PT15,2018-02-06,239.78,Thermocouple,15
557,OB116_TEMP_PT16,2018-02-06,237.78,Thermocouple,16
558,OB116_TEMP_PT17,2018-02-06,235.78,Thermocouple,17
559,OB116_TEMP_PT18,2018-02-06,233.78,Thermocouple,18
560,OB116_TEMP_PT19,2018-02-06,231.78,Thermocouple,19
561,OB116_TEMP_PT2,2018-02-06,265.78,Thermocouple,2
562,OB116_TEMP_PT20,2018-02-06,229.78,Thermocouple,20
563,OB116_TEMP_PT21,2018-02-06,227.78,Thermocouple,21
564,OB116_TEMP_PT22,2018-02-06,225.78,Thermocouple,22
565,OB116_TEMP_PT23,2018-02-06,223.78,Thermocouple,23
566,OB116_TEMP_PT24,2018-02-06,221.78,Thermocouple,24
567,OB116_TEMP_PT3,2018-02-06,263.78,Thermocouple,3
568,OB116_TEMP_PT4,2018-02-06,261.78,Thermocouple,4
569,OB116_TEMP_PT5,2018-02-06,259.78,Thermocouple,5
570,OB116_TEMP_PT6,2018-02-06,257.78,Thermocouple,6
571,OB116_TEMP_PT7,2018-02-06,255.78,Thermocouple,7
572,OB116_TEMP_PT8,2018-02-06,253.78,Thermocouple,8
573,OB116_TEMP_PT9,2018-02-06,251.78,Thermocouple,9
574,OB116_TEMP_PIZO_PT1,2018-02-06,264.0,Piezometer,PiezT1
575,OB116_TEMP_PIZO_PT2,2018-02-06,276.0,Piezometer,PiezT2
576,OB117_PRESS_PIZO_PT1,2018-03-23,239.5,Piezometer,PiezP1
577,OB117_PRESS_PIZO_PT2,2018-03-23,275.0,Piezometer,PiezP2
578,OB117_TEMP_PT1,2018-03-23,274.0,Thermocouple,1
579,OB117_TEMP_PT10,2018-03-23,256.0,Thermocouple,10
580,OB117_TEMP_PT11,2018-03-23,254.0,Thermocouple,11
581,OB117_TEMP_PT12,2018-03-23,252.0,Thermocouple,12
582,OB117_TEMP_PT13,2018-03-23,250.0,Thermocouple,13
583,OB117_TEMP_PT14,2018-03-23,248.0,Thermocouple,14
584,OB117_TEMP_PT15,2018-03-23,246.0,Thermocouple,15
585,OB117_TEMP_PT16,2018-03-23,244.0,Thermocouple,16
586,OB117_TEMP_PT17,2018-03-23,242.0,Thermocouple,17
587,OB117_TEMP_PT18,2018-03-23,240.0,Thermocouple,18
588,OB117_TEMP_PT19,2018-03-23,238.0,Thermocouple,19
589,OB117_TEMP_PT2,2018-03-23,272.0,Thermocouple,2
590,OB117_TEMP_PT20,2018-03-23,236.0,Thermocouple,20
591,OB117_TEMP_PT21,2018-03-23,234.0,Thermocouple,21
592,OB117_TEMP_PT22,2018-03-23,232.0,Thermocouple,22
593,OB117_TEMP_PT23,2018-03-23,230.0,Thermocouple,23
594,OB117_TEMP_PT24,2018-03-23,228.0,Thermocouple,24
595,OB117_TEMP_PT3,2018-03-23,270.0,Thermocouple,3
596,OB117_TEMP_PT4,2018-03-23,268.0,Thermocouple,4
597,OB117_TEMP_PT5,2018-03-23,266.0,Thermocouple,5
598,OB117_TEMP_PT6,2018-03-23,264.0,Thermocouple,6
599,OB117_TEMP_PT7,2018-03-23,262.0,Thermocouple,7
600,OB117_TEMP_PT8,2018-03-23,260.0,Thermocouple,8
601,OB117_TEMP_PT9,2018-03-23,258.0,Thermocouple,9
602,OB117_TEMP_PIZO_PT1,2018-03-23,239.5,Piezometer,PiezT1
603,OB117_TEMP_PIZO_PT2,2018-03-23,275.0,Piezometer,PiezT2
604,OBS_100PI-8114AO,2012-08-14,309.0,Piezometer,PiezP1
605,OBS_100PI-8114AP,2012-08-14,266.0,Piezometer,PiezP2
606,OBS_100TI-8114A,2012-08-14,336.0,Thermocouple,1
607,OBS_100TI-8114J,2012-08-14,312.6,Thermocouple,10
608,OBS_100TI-8114K,2012-08-14,310.0,Thermocouple,11
609,OBS_100TI-8114L,2012-08-14,307.4,Thermocouple,12
610,OBS_100TI-8114M,2012-08-14,304.8,Thermocouple,13
611,OBS_100TI-8114N,2012-08-14,302.2,Thermocouple,14
612,OBS_100TI-8114O,2012-08-14,299.6,Thermocouple,15
613,OBS_100TI-8114P,2012-08-14,297.0,Thermocouple,16
614,OBS_100TI-8114Q,2012-08-14,294.4,Thermocouple,17
615,OBS_100TI-8114R,2012-08-14,291.8,Thermocouple,18
616,OBS_100TI-8114S,2012-08-14,289.2,Thermocouple,19
617,OBS_100TI-8114B,2012-08-14,333.4,Thermocouple,2
618,OBS_100TI-8114T,2012-08-14,286.6,Thermocouple,20
619,OBS_100TI-8114U,2012-08-14,284.0,Thermocouple,21
620,OBS_100TI-8114V,2012-08-14,281.4,Thermocouple,22
621,OBS_100TI-8114W,2012-08-14,278.8,Thermocouple,23
622,OBS_100TI-8114X,2012-08-14,276.2,Thermocouple,24
623,OBS_100TI-8114Y,2012-08-14,273.6,Thermocouple,25
624,OBS_100TI-8114Z,2012-08-14,271.0,Thermocouple,26
625,OBS_100TI-8114AA,2012-08-14,268.4,Thermocouple,27
626,OBS_100TI-8114AB,2012-08-14,265.8,Thermocouple,28
627,OBS_100TI-8114AC,2012-08-14,263.2,Thermocouple,29
628,OBS_100TI-8114C,2012-08-14,330.8,Thermocouple,3
629,OBS_100TI-8114AD,2012-08-14,260.6,Thermocouple,30
630,OBS_100TI-8114AE,2012-08-14,258.0,Thermocouple,31
631,OBS_100TI-8114AF,2012-08-14,255.4,Thermocouple,32
632,OBS_100TI-8114AG,2012-08-14,252.8,Thermocouple,33
633,OBS_100TI-8114AH,2012-08-14,250.2,Thermocouple,34
634,OBS_100TI-8114AI,2012-08-14,247.6,Thermocouple,35
635,OBS_100TI-8114AJ,2012-08-14,245.0,Thermocouple,36
636,OBS_100TI-8114AK,2012-08-14,242.4,Thermocouple,37
637,OBS_100TI-8114AL,2012-08-14,239.8,Thermocouple,38
638,OBS_100TI-8114AM,2012-08-14,237.2,Thermocouple,39
639,OBS_100TI-8114D,2012-08-14,328.2,Thermocouple,4
640,OBS_100TI-8114AN,2012-08-14,234.6,Thermocouple,40
641,OBS_100TI-8114E,2012-08-14,325.6,Thermocouple,5
642,OBS_100TI-8114F,2012-08-14,323.0,Thermocouple,6
643,OBS_100TI-8114G,2012-08-14,320.4,Thermocouple,7
644,OBS_100TI-8114H,2012-08-14,317.8,Thermocouple,8
645,OBS_100TI-8114I,2012-08-14,315.2,Thermocouple,9
646,OBS_100TI-8114AO,2012-08-14,309.0,Piezometer,PiezT1
647,OBS_100TI-8114AP,2012-08-14,266.0,Piezometer,PiezT2
648,OBS_100PI-8113AO,2012-08-14,282.6,Piezometer,PiezP1
649,OBS_100PI-8113AP,2012-08-14,239.6,Piezometer,PiezP2
650,OBS_100TI-8113A,2012-08-14,316.0,Thermocouple,1
651,OBS_100TI-8113J,2012-08-14,280.0,Thermocouple,10
652,OBS_100TI-8113K,2012-08-14,276.0,Thermocouple,11
653,OBS_100TI-8113L,2012-08-14,272.0,Thermocouple,12
654,OBS_100TI-8113M,2012-08-14,268.0,Thermocouple,13
655,OBS_100TI-8113N,2012-08-14,264.0,Thermocouple,14
656,OBS_100TI-8113O,2012-08-14,260.0,Thermocouple,15
657,OBS_100TI-8113P,2012-08-14,256.0,Thermocouple,16
658,OBS_100TI-8113Q,2012-08-14,252.0,Thermocouple,17
659,OBS_100TI-8113R,2012-08-14,248.0,Thermocouple,18
660,OBS_100TI-8113S,2012-08-14,244.0,Thermocouple,19
661,OBS_100TI-8113B,2012-08-14,312.0,Thermocouple,2
662,OBS_100TI-8113T,2012-08-14,240.0,Thermocouple,20
663,OBS_100TI-8113U,2012-08-14,236.0,Thermocouple,21
664,OBS_100TI-8113V,2012-08-14,232.0,Thermocouple,22
665,OBS_100TI-8113W,2012-08-14,228.0,Thermocouple,23
666,OBS_100TI-8113X,2012-08-14,225.5,Thermocouple,24
667,OBS_100TI-8113Y,2012-08-14,223.0,Thermocouple,25
668,OBS_100TI-8113Z,2012-08-14,220.5,Thermocouple,26
669,OBS_100TI-8113AA,2012-08-14,218.0,Thermocouple,27
670,OBS_100TI-8113AB,2012-08-14,215.5,Thermocouple,28
671,OBS_100TI-8113AC,2012-08-14,213.0,Thermocouple,29
672,OBS_100TI-8113C,2012-08-14,308.0,Thermocouple,3
673,OBS_100TI-8113AD,2012-08-14,210.5,Thermocouple,30
674,OBS_100TI-8113AE,2012-08-14,208.0,Thermocouple,31
675,OBS_100TI-8113AF,2012-08-14,205.5,Thermocouple,32
676,OBS_100TI-8113AG,2012-08-14,203.0,Thermocouple,33
677,OBS_100TI-8113AH,2012-08-14,200.5,Thermocouple,34
678,OBS_100TI-8113AI,2012-08-14,198.0,Thermocouple,35
679,OBS_100TI-8113AJ,2012-08-14,195.5,Thermocouple,36
680,OBS_100TI-8113AK,2012-08-14,193.0,Thermocouple,37
681,OBS_100TI-8113AL,2012-08-14,190.5,Thermocouple,38
682,OBS_100TI-8113AM,2012-08-14,188.0,Thermocouple,39
683,OBS_100TI-8113D,2012-08-14,304.0,Thermocouple,4
684,OBS_100TI-8113AN,2012-08-14,185.5,Thermocouple,40
685,OBS_100TI-8113E,2012-08-14,300.0,Thermocouple,5
686,OBS_100TI-8113F,2012-08-14,296.0,Thermocouple,6
687,OBS_100TI-8113G,2012-08-14,292.0,Thermocouple,7
688,OBS_100TI-8113H,2012-08-14,288.0,Thermocouple,8
689,OBS_100TI-8113I,2012-08-14,284.0,Thermocouple,9
690,OBS_100TI-8113AO,2012-08-14,282.6,Piezometer,PiezT1
691,OBS_100TI-8113AP,2012-08-14,239.6,Piezometer,PiezT2
692,OB_WELLS/OB12_TEMP_PT1.CV,2006-06-06,330.3,Thermocouple,1
693,OB_WELLS/OB12_TEMP_PT10.CV,2006-06-06,292.14,Thermocouple,10
694,OB_WELLS/OB12_TEMP_PT11.CV,2006-06-06,287.9,Thermocouple,11
695,OB_WELLS/OB12_TEMP_PT12.CV,2006-06-06,283.66,Thermocouple,12
696,OB_WELLS/OB12_TEMP_PT13.CV,2006-06-06,279.42,Thermocouple,13
697,OB_WELLS/OB12_TEMP_PT14.CV,2006-06-06,275.18,Thermocouple,14
698,OB_WELLS/OB12_TEMP_PT15.CV,2006-06-06,270.94,Thermocouple,15
699,OB_WELLS/OB12_TEMP_PT16.CV,2006-06-06,266.7,Thermocouple,16
700,OB_WELLS/OB12_TEMP_PT17.CV,2006-06-06,262.46,Thermocouple,17
701,OB_WELLS/OB12_TEMP_PT18.CV,2006-06-06,258.22,Thermocouple,18
702,OB_WELLS/OB12_TEMP_PT19.CV,2006-06-06,253.98,Thermocouple,19
703,OB_WELLS/OB12_TEMP_PT2.CV,2006-06-06,326.06,Thermocouple,2
704,OB_WELLS/OB12_TEMP_PT20.CV,2006-06-06,249.74,Thermocouple,20
705,OB_WELLS/OB12_TEMP_PT21.CV,2006-06-06,245.74,Thermocouple,21
706,OB_WELLS/OB12_TEMP_PT22.CV,2006-06-06,241.74,Thermocouple,22
707,OB_WELLS/OB12_TEMP_PT23.CV,2006-06-06,237.74,Thermocouple,23
708,OB_WELLS/OB12_TEMP_PT24.CV,2006-06-06,233.74,Thermocouple,24
709,OB_WELLS/OB12_TEMP_PT3.CV,2006-06-06,321.82,Thermocouple,3
710,OB_WELLS/OB12_TEMP_PT4.CV,2006-06-06,317.58,Thermocouple,4
711,OB_WELLS/OB12_TEMP_PT5.CV,2006-06-06,313.34,Thermocouple,5
712,OB_WELLS/OB12_TEMP_PT6.CV,2006-06-06,309.1,Thermocouple,6
713,OB_WELLS/OB12_TEMP_PT7.CV,2006-06-06,304.86,Thermocouple,7
714,OB_WELLS/OB12_TEMP_PT8.CV,2006-06-06,300.62,Thermocouple,8
715,OB_WELLS/OB12_TEMP_PT9.CV,2006-06-06,296.38,Thermocouple,9
716,OBS_100TI-8101A,2012-08-14,330.5,Thermocouple,1
717,OBS_100TI-8101J,2012-08-14,307.1,Thermocouple,10
718,OBS_100TI-8101K,2012-08-14,304.5,Thermocouple,11
719,OBS_100TI-8101L,2012-08-14,301.9,Thermocouple,12
720,OBS_100TI-8101M,2012-08-14,299.3,Thermocouple,13
721,OBS_100TI-8101N,2012-08-14,296.7,Thermocouple,14
722,OBS_100TI-8101O,2012-08-14,294.1,Thermocouple,15
723,OBS_100TI-8101P,2012-08-14,291.5,Thermocouple,16
724,OBS_100TI-8101Q,2012-08-14,288.9,Thermocouple,17
725,OBS_100TI-8101R,2012-08-14,286.3,Thermocouple,18
726,OBS_100TI-8101S,2012-08-14,283.7,Thermocouple,19
727,OBS_100TI-8101B,2012-08-14,327.9,Thermocouple,2
728,OBS_100TI-8101T,2012-08-14,281.1,Thermocouple,20
729,OBS_100TI-8101U,2012-08-14,278.5,Thermocouple,21
730,OBS_100TI-8101V,2012-08-14,275.9,Thermocouple,22
731,OBS_100TI-8101W,2012-08-14,273.3,Thermocouple,23
732,OBS_100TI-8101X,2012-08-14,270.7,Thermocouple,24
733,OBS_100TI-8101Y,2012-08-14,268.1,Thermocouple,25
734,OBS_100TI-8101Z,2012-08-14,265.5,Thermocouple,26
735,OBS_100TI-8101AA,2012-08-14,262.9,Thermocouple,27
736,OBS_100TI-8101AB,2012-08-14,260.3,Thermocouple,28
737,OBS_100TI-8101AC,2012-08-14,257.7,Thermocouple,29
738,OBS_100TI-8101C,2012-08-14,325.3,Thermocouple,3
739,OBS_100TI-8101AD,2012-08-14,255.1,Thermocouple,30
740,OBS_100TI-8101AE,2012-08-14,252.5,Thermocouple,31
741,OBS_100TI-8101AF,2012-08-14,249.9,Thermocouple,32
742,OBS_100TI-8101AG,2012-08-14,247.3,Thermocouple,33
743,OBS_100TI-8101AH,2012-08-14,244.7,Thermocouple,34
744,OBS_100TI-8101AI,2012-08-14,242.1,Thermocouple,35
745,OBS_100TI-8101AJ,2012-08-14,239.5,Thermocouple,36
746,OBS_100TI-8101AK,2012-08-14,236.9,Thermocouple,37
747,OBS_100TI-8101AL,2012-08-14,234.3,Thermocouple,38
748,OBS_100TI-8101AM,2012-08-14,231.7,Thermocouple,39
749,OBS_100TI-8101D,2012-08-14,322.7,Thermocouple,4
750,OBS_100TI-8101AN,2012-08-14,229.1,Thermocouple,40
751,OBS_100TI-8101E,2012-08-14,320.1,Thermocouple,5
752,OBS_100TI-8101F,2012-08-14,317.5,Thermocouple,6
753,OBS_100TI-8101G,2012-08-14,314.9,Thermocouple,7
754,OBS_100TI-8101H,2012-08-14,312.3,Thermocouple,8
755,OBS_100TI-8101I,2012-08-14,309.7,Thermocouple,9
756,OBS_100TI-8102A,2012-08-14,331.0,Thermocouple,1
757,OBS_100TI-8102J,2012-08-14,307.6,Thermocouple,10
758,OBS_100TI-8102K,2012-08-14,305.0,Thermocouple,11
759,OBS_100TI-8102L,2012-08-14,302.4,Thermocouple,12
760,OBS_100TI-8102M,2012-08-14,299.8,Thermocouple,13
761,OBS_100TI-8102N,2012-08-14,297.2,Thermocouple,14
762,OBS_100TI-8102O,2012-08-14,294.6,Thermocouple,15
763,OBS_100TI-8102P,2012-08-14,292.0,Thermocouple,16
764,OBS_100TI-8102Q,2012-08-14,289.4,Thermocouple,17
765,OBS_100TI-8102R,2012-08-14,286.8,Thermocouple,18
766,OBS_100TI-8102S,2012-08-14,284.2,Thermocouple,19
767,OBS_100TI-8102B,2012-08-14,328.4,Thermocouple,2
768,OBS_100TI-8102T,2012-08-14,281.6,Thermocouple,20
769,OBS_100TI-8102U,2012-08-14,279.0,Thermocouple,21
770,OBS_100TI-8102V,2012-08-14,276.4,Thermocouple,22
771,OBS_100TI-8102W,2012-08-14,273.8,Thermocouple,23
772,OBS_100TI-8102X,2012-08-14,271.2,Thermocouple,24
773,OBS_100TI-8102Y,2012-08-14,268.6,Thermocouple,25
774,OBS_100TI-8102Z,2012-08-14,266.0,Thermocouple,26
775,OBS_100TI-8102AA,2012-08-14,263.4,Thermocouple,27
776,OBS_100TI-8102AB,2012-08-14,260.8,Thermocouple,28
777,OBS_100TI-8102AC,2012-08-14,258.2,Thermocouple,29
778,OBS_100TI-8102C,2012-08-14,325.8,Thermocouple,3
779,OBS_100TI-8102AD,2012-08-14,255.6,Thermocouple,30
