,Tag Name,Depth (mKB),Instrumentation Type,Well Name,Point #,TAG_NAME,TAG_EFFECTIVE_DATE
3059,OB238_TEMP12,283.4,Temperature,OB238,12,,
3060,OB238_TEMP13,282.1,Temperature,OB238,13,,
3061,OB238_TEMP14,280.8,Temperature,OB238,14,,
3062,OB238_TEMP15,279.5,Temperature,OB238,15,,
3063,OB238_TEMP16,278.2,Temperature,OB238,16,,
3064,OB238_TEMP17,276.9,Temperature,OB238,17,,
3065,OB238_TEMP18,275.6,Temperature,OB238,18,,
3066,OB238_TEMP19,274.3,Temperature,OB238,19,,
3067,OB238_TEMP2,296.4,Temperature,OB238,2,,
3068,OB238_TEMP20,273.0,Temperature,OB238,20,,
3069,OB238_TEMP21,271.7,Temperature,OB238,21,,
3070,OB238_TEMP22,270.4,Temperature,OB238,22,,
3071,OB238_TEMP23,269.1,Temperature,OB238,23,,
3072,OB238_TEMP24,267.8,Temperature,OB238,24,,
3073,OB238_TEMP25,266.5,Temperature,OB238,25,,
3074,OB238_TEMP26,265.2,Temperature,OB238,26,,
3075,OB238_TEMP27,263.9,Temperature,OB238,27,,
3076,OB238_TEMP28,262.6,Temperature,OB238,28,,
3077,OB238_TEMP29,261.3,Temperature,OB238,29,,
3078,OB238_TEMP3,295.1,Temperature,OB238,3,,
3079,OB238_TEMP30,260.0,Temperature,OB238,30,,
3080,OB238_TEMP31,258.7,Temperature,OB238,31,,
3081,OB238_TEMP32,257.4,Temperature,OB238,32,,
3082,OB238_TEMP33,256.1,Temperature,OB238,33,,
3083,OB238_TEMP34,254.8,Temperature,OB238,34,,
3084,OB238_TEMP35,253.5,Temperature,OB238,35,,
3085,OB238_TEMP36,252.2,Temperature,OB238,36,,
3086,OB238_TEMP37,250.9,Temperature,OB238,37,,
3087,OB238_TEMP38,249.6,Temperature,OB238,38,,
3088,OB238_TEMP39,248.3,Temperature,OB238,39,,
3089,OB238_TEMP4,293.8,Temperature,OB238,4,,
3090,OB238_TEMP40,247.0,Temperature,OB238,40,,
3091,OB238_TEMP41,245.7,Temperature,OB238,41,,
3092,OB238_TEMP42,244.4,Temperature,OB238,42,,
3093,OB238_TEMP43,243.1,Temperature,OB238,43,,
3094,OB238_TEMP44,241.8,Temperature,OB238,44,,
3095,OB238_TEMP45,240.5,Temperature,OB238,45,,
3096,OB238_TEMP46,239.2,Temperature,OB238,46,,
3097,OB238_TEMP47,237.9,Temperature,OB238,47,,
3098,OB238_TEMP48,236.6,Temperature,OB238,48,,
3099,OB238_TEMP49,235.3,Temperature,OB238,49,,
3100,OB238_TEMP5,292.5,Temperature,OB238,5,,
3101,OB238_TEMP50,234.0,Temperature,OB238,50,,
3102,OB238_TEMP6,291.2,Temperature,OB238,6,,
3103,OB238_TEMP7,289.9,Temperature,OB238,7,,
3104,OB238_TEMP8,288.6,Temperature,OB238,8,,
3105,OB238_TEMP9,287.3,Temperature,OB238,9,,
3106,OB238_RFT_TEMP1,284.0,Temperature,OB238,RFT 1,,
3107,OB238_RFT_TEMP2,248.0,Temperature,OB238,RFT 2,,
3108,OB239_RFT_PRESS1,253.0,Pressure,OB239,PRFT1,,
3109,OB239_RFT_PRESS2,228.5,Pressure,OB239,PRFT2,,
3110,OB239_TEMP1,285.2,Temperature,OB239,1,,
3111,OB239_TEMP10,273.95,Temperature,OB239,10,,
3112,OB239_TEMP11,272.7,Temperature,OB239,11,,
3113,OB239_TEMP12,271.45,Temperature,OB239,12,,
3114,OB239_TEMP13,270.2,Temperature,OB239,13,,
3115,OB239_TEMP14,268.95,Temperature,OB239,14,,
3116,OB239_TEMP15,267.7,Temperature,OB239,15,,
3117,OB239_TEMP16,266.45,Temperature,OB239,16,,
3118,OB239_TEMP17,265.2,Temperature,OB239,17,,
3119,OB239_TEMP18,263.95,Temperature,OB239,18,,
3120,OB239_TEMP19,262.7,Temperature,OB239,19,,
3121,OB239_TEMP2,283.95,Temperature,OB239,2,,
3122,OB239_TEMP20,261.45,Temperature,OB239,20,,
3123,OB239_TEMP21,260.2,Temperature,OB239,21,,
3124,OB239_TEMP22,258.95,Temperature,OB239,22,,
3125,OB239_TEMP23,257.7,Temperature,OB239,23,,
3126,OB239_TEMP24,256.45,Temperature,OB239,24,,
3127,OB239_TEMP25,255.2,Temperature,OB239,25,,
3128,OB239_TEMP26,253.95,Temperature,OB239,26,,
3129,OB239_TEMP27,252.7,Temperature,OB239,27,,
3130,OB239_TEMP28,251.45,Temperature,OB239,28,,
3131,OB239_TEMP29,250.2,Temperature,OB239,29,,
3132,OB239_TEMP3,282.7,Temperature,OB239,3,,
3133,OB239_TEMP30,248.95,Temperature,OB239,30,,
3134,OB239_TEMP31,247.7,Temperature,OB239,31,,
3135,OB239_TEMP32,246.45,Temperature,OB239,32,,
3136,OB239_TEMP33,245.2,Temperature,OB239,33,,
3137,OB239_TEMP34,243.95,Temperature,OB239,34,,
3138,OB239_TEMP35,242.7,Temperature,OB239,35,,
3139,OB239_TEMP36,241.45,Temperature,OB239,36,,
3140,OB239_TEMP37,240.2,Temperature,OB239,37,,
3141,OB239_TEMP38,238.95,Temperature,OB239,38,,
3142,OB239_TEMP39,237.7,Temperature,OB239,39,,
3143,OB239_TEMP4,281.45,Temperature,OB239,4,,
3144,OB239_TEMP40,236.45,Temperature,OB239,40,,
3145,OB239_TEMP41,235.2,Temperature,OB239,41,,
3146,OB239_TEMP42,233.95,Temperature,OB239,42,,
3147,OB239_TEMP43,232.7,Temperature,OB239,43,,
3148,OB239_TEMP44,231.45,Temperature,OB239,44,,
3149,OB239_TEMP45,230.2,Temperature,OB239,45,,
3150,OB239_TEMP46,228.95,Temperature,OB239,46,,
3151,OB239_TEMP47,227.7,Temperature,OB239,47,,
3152,OB239_TEMP48,226.45,Temperature,OB239,48,,
3153,OB239_TEMP49,225.2,Temperature,OB239,49,,
3154,OB239_TEMP5,280.2,Temperature,OB239,5,,
3155,OB239_TEMP50,223.95,Temperature,OB239,50,,
3156,OB239_TEMP6,278.95,Temperature,OB239,6,,
3157,OB239_TEMP7,277.7,Temperature,OB239,7,,
3158,OB239_TEMP8,276.45,Temperature,OB239,8,,
3159,OB239_TEMP9,275.2,Temperature,OB239,9,,
3160,OB239_RFT_TEMP1,253.0,Temperature,OB239,RFT 1,,
3161,OB239_RFT_TEMP2,228.5,Temperature,OB239,RFT 2,,
3164,OB243_ERD1_PRESS,280.0,Pressure,OB243,PERD1,,
3165,OB243_ERD2_PRESS,265.5,Pressure,OB243,PERD2,,
3166,OB243_ERD3_PRESS,251.0,Pressure,OB243,PERD3,,
3167,OB243_ERD4_PRESS,242.5,Pressure,OB243,PERD4,,
3168,OB243_TEMP1,231.55,Temperature,OB243,1,,
3169,OB243_TEMP10,240.1,Temperature,OB243,10,,
3170,OB243_TEMP11,241.05,Temperature,OB243,11,,
3171,OB243_TEMP12,242.0,Temperature,OB243,12,,
3172,OB243_TEMP13,242.95,Temperature,OB243,13,,
3173,OB243_TEMP14,243.9,Temperature,OB243,14,,
3174,OB243_TEMP15,244.85,Temperature,OB243,15,,
3175,OB243_TEMP16,245.8,Temperature,OB243,16,,
3176,OB243_TEMP17,246.75,Temperature,OB243,17,,
3177,OB243_TEMP18,247.7,Temperature,OB243,18,,
3178,OB243_TEMP19,248.65,Temperature,OB243,19,,
3179,OB243_TEMP2,232.5,Temperature,OB243,2,,
3180,OB243_TEMP20,249.6,Temperature,OB243,20,,
3181,OB243_TEMP21,250.55,Temperature,OB243,21,,
3182,OB243_TEMP22,251.5,Temperature,OB243,22,,
3183,OB243_TEMP23,252.45,Temperature,OB243,23,,
3184,OB243_TEMP24,253.4,Temperature,OB243,24,,
3185,OB243_TEMP25,254.35,Temperature,OB243,25,,
3186,OB243_TEMP26,255.3,Temperature,OB243,26,,
3187,OB243_TEMP27,256.25,Temperature,OB243,27,,
3188,OB243_TEMP28,257.2,Temperature,OB243,28,,
3189,OB243_TEMP29,258.15,Temperature,OB243,29,,
3190,OB243_TEMP3,233.45,Temperature,OB243,3,,
3191,OB243_TEMP30,259.1,Temperature,OB243,30,,
3192,OB243_TEMP31,260.05,Temperature,OB243,31,,
3193,OB243_TEMP32,261.0,Temperature,OB243,32,,
3194,OB243_TEMP33,261.95,Temperature,OB243,33,,
3195,OB243_TEMP34,262.9,Temperature,OB243,34,,
3196,OB243_TEMP35,263.85,Temperature,OB243,35,,
3197,OB243_TEMP36,264.8,Temperature,OB243,36,,
3198,OB243_TEMP37,265.75,Temperature,OB243,37,,
3199,OB243_TEMP38,266.7,Temperature,OB243,38,,
3200,OB243_TEMP39,267.65,Temperature,OB243,39,,
3201,OB243_TEMP4,234.4,Temperature,OB243,4,,
3202,OB243_TEMP40,268.6,Temperature,OB243,40,,
3203,OB243_TEMP41,269.55,Temperature,OB243,41,,
3204,OB243_TEMP42,270.5,Temperature,OB243,42,,
3205,OB243_TEMP43,271.45,Temperature,OB243,43,,
3206,OB243_TEMP44,272.4,Temperature,OB243,44,,
3207,OB243_TEMP45,273.35,Temperature,OB243,45,,
3208,OB243_TEMP46,274.3,Temperature,OB243,46,,
3209,OB243_TEMP47,275.25,Temperature,OB243,47,,
3210,OB243_TEMP48,276.2,Temperature,OB243,48,,
3211,OB243_TEMP49,277.15,Temperature,OB243,49,,
3212,OB243_TEMP5,235.35,Temperature,OB243,5,,
3213,OB243_TEMP50,278.1,Temperature,OB243,50,,
3214,OB243_TEMP6,236.3,Temperature,OB243,6,,
3215,OB243_TEMP7,237.25,Temperature,OB243,7,,
3216,OB243_TEMP8,238.2,Temperature,OB243,8,,
3217,OB243_TEMP9,239.15,Temperature,OB243,9,,
3218,OB243_ERD1_TEMP,280.0,Temperature,OB243,ERD1,,
3219,OB243_ERD2_TEMP,265.5,Temperature,OB243,ERD2,,
3220,OB243_ERD3_TEMP,251.0,Temperature,OB243,ERD3,,
3221,OB243_ERD4_TEMP,242.5,Temperature,OB243,ERD4,,
3222,OB244_ERD1_PRESS,277.0,Pressure,OB244,PERD1,,
3223,OB244_ERD2_PRESS,265.5,Pressure,OB244,PERD2,,
3224,OB244_ERD3_PRESS,253.5,Pressure,OB244,PERD3,,
3225,OB244_ERD4_PRESS,243.0,Pressure,OB244,PERD4,,
3226,OB244_TEMP1,228.85,Temperature,OB244,1,,
3227,OB244_TEMP10,239.2,Temperature,OB244,10,,
3228,OB244_TEMP11,240.35,Temperature,OB244,11,,
3229,OB244_TEMP12,241.5,Temperature,OB244,12,,
3230,OB244_TEMP13,242.65,Temperature,OB244,13,,
3231,OB244_TEMP14,243.8,Temperature,OB244,14,,
3232,OB244_TEMP15,244.95,Temperature,OB244,15,,
3233,OB244_TEMP16,246.1,Temperature,OB244,16,,
3234,OB244_TEMP17,247.25,Temperature,OB244,17,,
3235,OB244_TEMP18,248.4,Temperature,OB244,18,,
3236,OB244_TEMP19,249.55,Temperature,OB244,19,,
3237,OB244_TEMP2,230.0,Temperature,OB244,2,,
3238,OB244_TEMP20,250.7,Temperature,OB244,20,,
3239,OB244_TEMP21,251.85,Temperature,OB244,21,,
3240,OB244_TEMP22,253.0,Temperature,OB244,22,,
3241,OB244_TEMP23,254.15,Temperature,OB244,23,,
3242,OB244_TEMP24,255.3,Temperature,OB244,24,,
3243,OB244_TEMP25,256.45,Temperature,OB244,25,,
3244,OB244_TEMP26,257.6,Temperature,OB244,26,,
3245,OB244_TEMP27,258.75,Temperature,OB244,27,,
3246,OB244_TEMP28,259.9,Temperature,OB244,28,,
3247,OB244_TEMP29,261.05,Temperature,OB244,29,,
3248,OB244_TEMP3,231.15,Temperature,OB244,3,,
3249,OB244_TEMP30,262.2,Temperature,OB244,30,,
3250,OB244_TEMP31,263.35,Temperature,OB244,31,,
3251,OB244_TEMP32,264.5,Temperature,OB244,32,,
3252,OB244_TEMP33,265.65,Temperature,OB244,33,,
3253,OB244_TEMP34,266.8,Temperature,OB244,34,,
3254,OB244_TEMP35,267.95,Temperature,OB244,35,,
3255,OB244_TEMP36,269.1,Temperature,OB244,36,,
3256,OB244_TEMP37,270.25,Temperature,OB244,37,,
3257,OB244_TEMP38,271.4,Temperature,OB244,38,,
3258,OB244_TEMP39,272.55,Temperature,OB244,39,,
3259,OB244_TEMP4,232.3,Temperature,OB244,4,,
3260,OB244_TEMP40,273.7,Temperature,OB244,40,,
3261,OB244_TEMP41,274.85,Temperature,OB244,41,,
3262,OB244_TEMP42,276.0,Temperature,OB244,42,,
3263,OB244_TEMP43,277.15,Temperature,OB244,43,,
3264,OB244_TEMP44,278.3,Temperature,OB244,44,,
3265,OB244_TEMP45,279.45,Temperature,OB244,45,,
3266,OB244_TEMP46,280.6,Temperature,OB244,46,,
3267,OB244_TEMP47,281.75,Temperature,OB244,47,,
3268,OB244_TEMP48,282.9,Temperature,OB244,48,,
3269,OB244_TEMP49,284.05,Temperature,OB244,49,,
3270,OB244_TEMP5,233.45,Temperature,OB244,5,,
3271,OB244_TEMP50,285.2,Temperature,OB244,50,,
3272,OB244_TEMP6,234.6,Temperature,OB244,6,,
3273,OB244_TEMP7,235.75,Temperature,OB244,7,,
3274,OB244_TEMP8,236.9,Temperature,OB244,8,,
3275,OB244_TEMP9,238.05,Temperature,OB244,9,,
3276,OB244_ERD1_TEMP,277.0,Temperature,OB244,ERD1,,
3277,OB244_ERD2_TEMP,265.5,Temperature,OB244,ERD2,,
3278,OB244_ERD3_TEMP,253.5,Temperature,OB244,ERD3,,
3279,OB244_ERD4_TEMP,243.0,Temperature,OB244,ERD4,,
3280,OB245_ERD1_PRESS,271.0,Pressure,OB245,PERD1,,
3281,OB245_ERD2_PRESS,262.0,Pressure,OB245,PERD2,,
3282,OB245_ERD3_PRESS,252.0,Pressure,OB245,PERD3,,
3283,OB245_ERD4_PRESS,240.5,Pressure,OB245,PERD4,,
3284,OB245_TEMP1,236.25,Temperature,OB245,1,,
3285,OB245_TEMP10,245.25,Temperature,OB245,10,,
3286,OB245_TEMP11,246.25,Temperature,OB245,11,,
3287,OB245_TEMP12,247.25,Temperature,OB245,12,,
3288,OB245_TEMP13,248.25,Temperature,OB245,13,,
3289,OB245_TEMP14,249.25,Temperature,OB245,14,,
3290,OB245_TEMP15,250.25,Temperature,OB245,15,,
3291,OB245_TEMP16,251.25,Temperature,OB245,16,,
3292,OB245_TEMP17,252.25,Temperature,OB245,17,,
3293,OB245_TEMP18,253.25,Temperature,OB245,18,,
3294,OB245_TEMP19,254.25,Temperature,OB245,19,,
3295,OB245_TEMP2,237.25,Temperature,OB245,2,,
3296,OB245_TEMP20,255.25,Temperature,OB245,20,,
3297,OB245_TEMP21,256.25,Temperature,OB245,21,,
3298,OB245_TEMP22,257.25,Temperature,OB245,22,,
3299,OB245_TEMP23,258.25,Temperature,OB245,23,,
3300,OB245_TEMP24,259.25,Temperature,OB245,24,,
3301,OB245_TEMP25,260.25,Temperature,OB245,25,,
3302,OB245_TEMP26,261.25,Temperature,OB245,26,,
3303,OB245_TEMP27,262.25,Temperature,OB245,27,,
3304,OB245_TEMP28,263.25,Temperature,OB245,28,,
3305,OB245_TEMP29,264.25,Temperature,OB245,29,,
3306,OB245_TEMP3,238.25,Temperature,OB245,3,,
3307,OB245_TEMP30,265.25,Temperature,OB245,30,,
3308,OB245_TEMP31,266.25,Temperature,OB245,31,,
3309,OB245_TEMP32,267.25,Temperature,OB245,32,,
3310,OB245_TEMP33,268.25,Temperature,OB245,33,,
3311,OB245_TEMP34,269.25,Temperature,OB245,34,,
3312,OB245_TEMP35,270.25,Temperature,OB245,35,,
3313,OB245_TEMP36,271.25,Temperature,OB245,36,,
3314,OB245_TEMP37,272.25,Temperature,OB245,37,,
3315,OB245_TEMP38,273.25,Temperature,OB245,38,,
3316,OB245_TEMP39,274.25,Temperature,OB245,39,,
3317,OB245_TEMP4,239.25,Temperature,OB245,4,,
3318,OB245_TEMP40,275.25,Temperature,OB245,40,,
3319,OB245_TEMP41,276.25,Temperature,OB245,41,,
3320,OB245_TEMP42,277.25,Temperature,OB245,42,,
3321,OB245_TEMP43,278.25,Temperature,OB245,43,,
3322,OB245_TEMP44,279.25,Temperature,OB245,44,,
3323,OB245_TEMP45,280.25,Temperature,OB245,45,,
3324,OB245_TEMP46,281.25,Temperature,OB245,46,,
3325,OB245_TEMP47,282.25,Temperature,OB245,47,,
3326,OB245_TEMP48,283.25,Temperature,OB245,48,,
3327,OB245_TEMP49,284.25,Temperature,OB245,49,,
3328,OB245_TEMP5,240.25,Temperature,OB245,5,,
3329,OB245_TEMP50,285.25,Temperature,OB245,50,,
3330,OB245_TEMP6,241.25,Temperature,OB245,6,,
3331,OB245_TEMP7,242.25,Temperature,OB245,7,,
3332,OB245_TEMP8,243.25,Temperature,OB245,8,,
3333,OB245_TEMP9,244.25,Temperature,OB245,9,,
3334,OB245_ERD1_TEMP,271.0,Temperature,OB245,ERD1,,
3335,OB245_ERD2_TEMP,262.0,Temperature,OB245,ERD2,,
3336,OB245_ERD3_TEMP,252.0,Temperature,OB245,ERD3,,
3337,OB245_ERD4_TEMP,240.5,Temperature,OB245,ERD4,,
3412,0,9.84783,Temperature,OB3,10.06857,,
3413,0,10.34066,Temperature,OB3,10.56096,,
3414,0,100.0351,Temperature,OB3,100.1751,,
3415,0,100.5279,Temperature,OB3,100.6675,,
3416,0,101.0207,Temperature,OB3,101.1599,,
3417,0,101.5136,Temperature,OB3,101.6522,,
3418,0,102.0064,Temperature,OB3,102.1446,,
3419,0,102.4992,Temperature,OB3,102.637,,
3420,0,102.992,Temperature,OB3,103.1294,,
3421,0,103.4849,Temperature,OB3,103.6218,,
3422,0,103.9777,Temperature,OB3,104.1142,,
3423,0,104.4705,Temperature,OB3,104.607,,
3424,0,104.963,Temperature,OB3,105.099,,
3425,0,105.456,Temperature,OB3,105.591,,
3426,0,105.949,Temperature,OB3,106.084,,
3427,0,106.442,Temperature,OB3,106.576,,
3428,0,106.935,Temperature,OB3,107.068,,
3429,0,107.427,Temperature,OB3,107.561,,
3430,0,107.92,Temperature,OB3,108.053,,
3431,0,108.413,Temperature,OB3,108.546,,
3432,0,108.906,Temperature,OB3,109.038,,
3433,0,109.399,Temperature,OB3,109.53,,
3435,0,10.83349,Temperature,OB3,11.05334,,
3436,0,11.32631,Temperature,OB3,11.54572,,
3437,0,109.892,Temperature,OB3,110.023,,
3438,0,110.384,Temperature,OB3,110.515,,
3439,0,110.877,Temperature,OB3,111.008,,
3440,0,111.37,Temperature,OB3,111.5,,
3441,0,111.863,Temperature,OB3,111.992,,
3442,0,112.356,Temperature,OB3,112.485,,
3443,0,112.849,Temperature,OB3,112.977,,
3444,0,113.341,Temperature,OB3,113.469,,
3445,0,113.834,Temperature,OB3,113.962,,
3446,0,114.327,Temperature,OB3,114.454,,
3447,0,114.82,Temperature,OB3,114.947,,
3448,0,115.313,Temperature,OB3,115.439,,
3449,0,115.806,Temperature,OB3,115.931,,
3450,0,116.298,Temperature,OB3,116.424,,
3451,0,116.791,Temperature,OB3,116.916,,
3452,0,117.284,Temperature,OB3,117.409,,
3453,0,117.777,Temperature,OB3,117.901,,
3454,0,118.27,Temperature,OB3,118.393,,
3455,0,118.763,Temperature,OB3,118.886,,
3456,0,119.255,Temperature,OB3,119.378,,
3457,0,119.748,Temperature,OB3,119.871,,
3459,0,11.81914,Temperature,OB3,12.03811,,
3460,0,12.31196,Temperature,OB3,12.53049,,
3461,0,120.241,Temperature,OB3,120.363,,
3462,0,120.734,Temperature,OB3,120.855,,
3463,0,121.227,Temperature,OB3,121.348,,
3464,0,121.72,Temperature,OB3,121.84,,
3465,0,122.212,Temperature,OB3,122.332,,
3466,0,122.705,Temperature,OB3,122.825,,
3467,0,123.198,Temperature,OB3,123.317,,
3468,0,123.691,Temperature,OB3,123.81,,
3469,0,124.184,Temperature,OB3,124.302,,
3470,0,124.676,Temperature,OB3,124.794,,
3471,0,125.169,Temperature,OB3,125.287,,
3472,0,125.662,Temperature,OB3,125.779,,
3473,0,126.155,Temperature,OB3,126.272,,
3474,0,126.648,Temperature,OB3,126.764,,
3475,0,127.141,Temperature,OB3,127.256,,
3476,0,127.633,Temperature,OB3,127.749,,
3477,0,128.126,Temperature,OB3,128.241,,
3478,0,128.619,Temperature,OB3,128.733,,
3479,0,129.112,Temperature,OB3,129.226,,
3480,0,129.605,Temperature,OB3,129.718,,
3482,0,12.80479,Temperature,OB3,13.02288,,
3483,0,13.29762,Temperature,OB3,13.51526,,
3484,0,130.098,Temperature,OB3,130.211,,
3485,0,130.59,Temperature,OB3,130.703,,
3486,0,131.083,Temperature,OB3,131.195,,
3487,0,131.576,Temperature,OB3,131.688,,
3488,0,132.069,Temperature,OB3,132.18,,
3489,0,132.562,Temperature,OB3,132.673,,
3490,0,133.055,Temperature,OB3,133.165,,
3491,0,133.547,Temperature,OB3,133.657,,
3492,0,134.04,Temperature,OB3,134.15,,
3493,0,134.533,Temperature,OB3,134.642,,
3494,0,135.026,Temperature,OB3,135.134,,
3495,0,135.519,Temperature,OB3,135.627,,
3496,0,136.012,Temperature,OB3,136.119,,
3497,0,136.504,Temperature,OB3,136.612,,
3498,0,136.997,Temperature,OB3,137.104,,
3499,0,137.49,Temperature,OB3,137.596,,
3500,0,137.983,Temperature,OB3,138.089,,
3501,0,138.476,Temperature,OB3,138.581,,
3502,0,138.969,Temperature,OB3,139.074,,
3503,0,139.461,Temperature,OB3,139.566,,
3505,0,13.79044,Temperature,OB3,14.00765,,
3506,0,14.28327,Temperature,OB3,14.50003,,
3507,0,14.7761,Temperature,OB3,14.9924,,
3508,0,139.954,Temperature,OB3,140.058,,
3509,0,140.447,Temperature,OB3,140.551,,
3510,0,140.94,Temperature,OB3,141.043,,
3511,0,141.433,Temperature,OB3,141.535,,
3512,0,141.925,Temperature,OB3,142.028,,
3513,0,142.418,Temperature,OB3,142.52,,
3514,0,142.911,Temperature,OB3,143.013,,
3515,0,143.404,Temperature,OB3,143.505,,
3516,0,143.897,Temperature,OB3,143.997,,
3517,0,144.39,Temperature,OB3,144.49,,
3518,0,144.882,Temperature,OB3,144.982,,
3519,0,145.375,Temperature,OB3,145.475,,
3520,0,145.868,Temperature,OB3,145.967,,
3521,0,146.361,Temperature,OB3,146.459,,
3522,0,146.854,Temperature,OB3,146.952,,
3523,0,147.347,Temperature,OB3,147.444,,
3524,0,147.839,Temperature,OB3,147.937,,
3525,0,148.332,Temperature,OB3,148.429,,
3526,0,148.825,Temperature,OB3,148.921,,
3527,0,149.318,Temperature,OB3,149.414,,
3528,0,149.811,Temperature,OB3,149.906,,
3530,0,15.2689,Temperature,OB3,15.4848,,
3531,0,15.7617,Temperature,OB3,15.9772,,
3532,0,150.304,Temperature,OB3,150.398,,
3533,0,150.796,Temperature,OB3,150.891,,
3534,0,151.289,Temperature,OB3,151.383,,
3535,0,151.782,Temperature,OB3,151.876,,
3536,0,152.275,Temperature,OB3,152.368,,
3537,0,152.768,Temperature,OB3,152.86,,
3538,0,153.261,Temperature,OB3,153.353,,
3539,0,153.753,Temperature,OB3,153.845,,
3540,0,154.246,Temperature,OB3,154.338,,
3541,0,154.739,Temperature,OB3,154.83,,
3542,0,155.232,Temperature,OB3,155.322,,
3543,0,155.725,Temperature,OB3,155.815,,
3544,0,156.218,Temperature,OB3,156.307,,
3545,0,156.71,Temperature,OB3,156.799,,
3546,0,157.203,Temperature,OB3,157.292,,
3547,0,157.696,Temperature,OB3,157.784,,
3548,0,158.189,Temperature,OB3,158.277,,
3549,0,158.682,Temperature,OB3,158.769,,
3550,0,159.174,Temperature,OB3,159.261,,
3551,0,159.667,Temperature,OB3,159.754,,
3553,0,16.2546,Temperature,OB3,16.4696,,
3554,0,16.7474,Temperature,OB3,16.9619,,
3555,0,160.16,Temperature,OB3,160.246,,
3556,0,160.653,Temperature,OB3,160.739,,
3557,0,161.146,Temperature,OB3,161.231,,
3558,0,161.639,Temperature,OB3,161.723,,
3559,0,162.131,Temperature,OB3,162.216,,
3560,0,162.624,Temperature,OB3,162.708,,
3561,0,163.117,Temperature,OB3,163.2,,
3562,0,163.61,Temperature,OB3,163.693,,
3563,0,164.103,Temperature,OB3,164.185,,
3564,0,164.596,Temperature,OB3,164.678,,
3565,0,165.088,Temperature,OB3,165.17,,
3566,0,165.581,Temperature,OB3,165.662,,
3567,0,166.074,Temperature,OB3,166.155,,
3568,0,166.567,Temperature,OB3,166.647,,
3569,0,167.06,Temperature,OB3,167.14,,
3570,0,167.553,Temperature,OB3,167.632,,
3571,0,168.045,Temperature,OB3,168.124,,
3572,0,168.538,Temperature,OB3,168.617,,
3573,0,169.031,Temperature,OB3,169.109,,
3574,0,169.524,Temperature,OB3,169.601,,
3576,0,17.2402,Temperature,OB3,17.4543,,
3577,0,17.7331,Temperature,OB3,17.9467,,
3578,0,170.017,Temperature,OB3,170.094,,
3579,0,170.51,Temperature,OB3,170.586,,
3580,0,171.002,Temperature,OB3,171.079,,
3581,0,171.495,Temperature,OB3,171.571,,
3582,0,171.988,Temperature,OB3,172.063,,
3583,0,172.481,Temperature,OB3,172.556,,
3584,0,172.974,Temperature,OB3,173.048,,
3585,0,173.467,Temperature,OB3,173.541,,
3586,0,173.959,Temperature,OB3,174.033,,
3587,0,174.452,Temperature,OB3,174.525,,
3588,0,174.945,Temperature,OB3,175.018,,
3589,0,175.438,Temperature,OB3,175.51,,
3590,0,175.931,Temperature,OB3,176.002,,
3591,0,176.423,Temperature,OB3,176.495,,
3592,0,176.916,Temperature,OB3,176.987,,
3593,0,177.409,Temperature,OB3,177.48,,
3594,0,177.902,Temperature,OB3,177.972,,
3595,0,178.395,Temperature,OB3,178.464,,
3596,0,178.888,Temperature,OB3,178.957,,
3597,0,179.38,Temperature,OB3,179.449,,
3598,0,179.873,Temperature,OB3,179.942,,
3600,0,18.2259,Temperature,OB3,18.4391,,
3601,0,18.7187,Temperature,OB3,18.9315,,
3602,0,180.366,Temperature,OB3,180.434,,
3603,0,180.859,Temperature,OB3,180.926,,
3604,0,181.352,Temperature,OB3,181.419,,
3605,0,181.845,Temperature,OB3,181.911,,
3606,0,182.337,Temperature,OB3,182.404,,
3607,0,182.83,Temperature,OB3,182.896,,
3608,0,183.323,Temperature,OB3,183.388,,
3609,0,183.816,Temperature,OB3,183.881,,
3610,0,184.309,Temperature,OB3,184.373,,
3611,0,184.802,Temperature,OB3,184.865,,
3612,0,185.294,Temperature,OB3,185.358,,
3613,0,185.787,Temperature,OB3,185.85,,
3614,0,186.28,Temperature,OB3,186.343,,
3615,0,186.773,Temperature,OB3,186.835,,
3616,0,187.266,Temperature,OB3,187.327,,
3617,0,187.759,Temperature,OB3,187.82,,
3618,0,188.251,Temperature,OB3,188.312,,
3619,0,188.744,Temperature,OB3,188.805,,
3620,0,189.237,Temperature,OB3,189.297,,
3621,0,189.73,Temperature,OB3,189.789,,
3623,0,19.2115,Temperature,OB3,19.4239,,
3624,0,19.7044,Temperature,OB3,19.9163,,
3625,0,190.223,Temperature,OB3,190.282,,
3626,0,190.715,Temperature,OB3,190.774,,
3627,0,191.208,Temperature,OB3,191.266,,
3628,0,191.701,Temperature,OB3,191.759,,
3629,0,192.194,Temperature,OB3,192.251,,
3630,0,192.687,Temperature,OB3,192.744,,
3631,0,193.18,Temperature,OB3,193.236,,
3632,0,193.672,Temperature,OB3,193.728,,
3633,0,194.165,Temperature,OB3,194.221,,
3634,0,194.658,Temperature,OB3,194.713,,
3635,0,195.151,Temperature,OB3,195.206,,
3636,0,195.644,Temperature,OB3,195.698,,
3637,0,196.137,Temperature,OB3,196.19,,
3638,0,196.629,Temperature,OB3,196.683,,
3639,0,197.122,Temperature,OB3,197.175,,
3640,0,197.615,Temperature,OB3,197.667,,
3641,0,198.108,Temperature,OB3,198.16,,
3642,0,198.601,Temperature,OB3,198.652,,
3643,0,199.094,Temperature,OB3,199.145,,
