PROJECT,SURFACE_PAD,PATTERN,WELL_PAIR,MAPPED_COMMON_WELLNAME,OBS_SUNCOR_WELLBORE_ID,TVDSS,OBS_MD,PROJECTED_MD,FILE_MNEMONIC_NAME,COMMON_MNEMONIC_NAME,MNEMONIC_VALUE
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,386.700012207031,50,1267,M_GR,Gamma Ray,42.9966
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,386.700012207031,50,1267,M_GR,Gamma Ray,42.9966
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,376.700012207031,60,1267,M_GR,Gamma Ray,47.9232
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,376.700012207031,60,1267,M_GR,Gamma Ray,47.9232
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,366.700012207031,70,1267,M_GR,Gamma Ray,40.1599
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,366.700012207031,70,1267,M_GR,Gamma Ray,40.1599
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,356.700012207031,80,1267,M_GR,Gamma Ray,49.8746
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,356.700012207031,80,1267,M_GR,Gamma Ray,49.8746
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,346.700012207031,90,1267,M_GR,Gamma Ray,48.8401
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,346.700012207031,90,1267,M_GR,Gamma Ray,48.8401
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,336.700012207031,100,1267,M_GR,Gamma Ray,55.9064
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0219788-093-12-W4-00,336.700012207031,100,1267,M_GR,Gamma Ray,55.9064
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,307.899993896484,127.5,1202.23999023438,M_GR,Gamma Ray,23.46
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,307.899993896484,127.5,1202.23999023438,M_GR,Gamma Ray,23.46
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,297.899993896484,137.5,1202.23999023438,M_GR,Gamma Ray,45.946
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,297.899993896484,137.5,1202.23999023438,M_GR,Gamma Ray,45.946
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,287.899993896484,147.5,1202.23999023438,M_GR,Gamma Ray,21.827
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,287.899993896484,147.5,1202.23999023438,M_GR,Gamma Ray,21.827
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,277.899993896484,157.5,1202.23999023438,M_GR,Gamma Ray,33.136
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,277.899993896484,157.5,1202.23999023438,M_GR,Gamma Ray,33.136
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,267.899993896484,167.5,1202.23999023438,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270296-093-12-W4-00,267.899993896484,167.5,1202.23999023438,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,432.899993896484,2.5,1304.21997070313,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,432.899993896484,2.5,1304.21997070313,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,422.899993896484,12.5,1304.21997070313,M_GR,Gamma Ray,22.608
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,422.899993896484,12.5,1304.21997070313,M_GR,Gamma Ray,22.608
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,412.899993896484,22.5,1304.21997070313,M_GR,Gamma Ray,18.687
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,412.899993896484,22.5,1304.21997070313,M_GR,Gamma Ray,18.687
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,402.899993896484,32.5,1304.21997070313,M_GR,Gamma Ray,31.952
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,402.899993896484,32.5,1304.21997070313,M_GR,Gamma Ray,31.952
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,392.899993896484,42.5,1304.21997070313,M_GR,Gamma Ray,25.497
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,392.899993896484,42.5,1304.21997070313,M_GR,Gamma Ray,25.497
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,382.899993896484,52.5,1304.21997070313,M_GR,Gamma Ray,51.778
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,382.899993896484,52.5,1304.21997070313,M_GR,Gamma Ray,51.778
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,262.899993896484,172.5,1304.21997070313,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0270295-093-12-W4-00,262.899993896484,172.5,1304.21997070313,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,432.899993896484,-5.15000009536743,879.169982910156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,432.899993896484,-5.15000009536743,879.169982910156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,428.049987792969,4.84999990463257,879.169982910156,M_GR,Gamma Ray,32.6589
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,428.049987792969,4.84999990463257,879.169982910156,M_GR,Gamma Ray,32.6589
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,418.049987792969,14.8500003814697,879.169982910156,M_GR,Gamma Ray,36.0331
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,418.049987792969,14.8500003814697,879.169982910156,M_GR,Gamma Ray,36.0331
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,408.049987792969,24.8500003814697,879.169982910156,M_GR,Gamma Ray,43.8349
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,408.049987792969,24.8500003814697,879.169982910156,M_GR,Gamma Ray,43.8349
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,398.049987792969,34.8499984741211,879.169982910156,M_GR,Gamma Ray,26.2249
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,398.049987792969,34.8499984741211,879.169982910156,M_GR,Gamma Ray,26.2249
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,388.049987792969,44.8499984741211,879.169982910156,M_GR,Gamma Ray,22.0574
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,388.049987792969,44.8499984741211,879.169982910156,M_GR,Gamma Ray,22.0574
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,378.049987792969,54.8499984741211,879.169982910156,M_GR,Gamma Ray,71.2587
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,378.049987792969,54.8499984741211,879.169982910156,M_GR,Gamma Ray,71.2587
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,368.049987792969,64.8499984741211,879.169982910156,M_GR,Gamma Ray,19.9688
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,368.049987792969,64.8499984741211,879.169982910156,M_GR,Gamma Ray,19.9688
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,358.049987792969,74.8499984741211,879.169982910156,M_GR,Gamma Ray,59.9178
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,358.049987792969,74.8499984741211,879.169982910156,M_GR,Gamma Ray,59.9178
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,348.049987792969,84.8499984741211,879.169982910156,M_GR,Gamma Ray,69.766
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0426902-093-12-W4-00,348.049987792969,84.8499984741211,879.169982910156,M_GR,Gamma Ray,69.766
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,406.949981689453,26.4500007629395,631.119995117188,M_GR,Gamma Ray,19.5875
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,406.949981689453,26.4500007629395,631.119995117188,M_GR,Gamma Ray,19.5875
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,396.949981689453,36.4500007629395,631.119995117188,M_GR,Gamma Ray,17.8601
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,396.949981689453,36.4500007629395,631.119995117188,M_GR,Gamma Ray,17.8601
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,386.949981689453,46.4500007629395,631.119995117188,M_GR,Gamma Ray,40.5246
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,386.949981689453,46.4500007629395,631.119995117188,M_GR,Gamma Ray,40.5246
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,376.949981689453,56.4500007629395,631.119995117188,M_GR,Gamma Ray,17.0436
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,376.949981689453,56.4500007629395,631.119995117188,M_GR,Gamma Ray,17.0436
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,366.950012207031,66.4499969482422,631.119995117188,M_GR,Gamma Ray,25.7963
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,366.950012207031,66.4499969482422,631.119995117188,M_GR,Gamma Ray,25.7963
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,356.950012207031,76.4499969482422,631.119995117188,M_GR,Gamma Ray,31.7776
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,356.950012207031,76.4499969482422,631.119995117188,M_GR,Gamma Ray,31.7776
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,346.950012207031,86.4499969482422,631.119995117188,M_GR,Gamma Ray,27.5455
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,346.950012207031,86.4499969482422,631.119995117188,M_GR,Gamma Ray,27.5455
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,336.950012207031,96.4499969482422,631.119995117188,M_GR,Gamma Ray,90.4824
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,336.950012207031,96.4499969482422,631.119995117188,M_GR,Gamma Ray,90.4824
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,326.950012207031,106.449996948242,631.119995117188,M_GR,Gamma Ray,106.8767
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,326.950012207031,106.449996948242,631.119995117188,M_GR,Gamma Ray,106.8767
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,316.950012207031,116.449996948242,631.119995117188,M_GR,Gamma Ray,84.3762
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,316.950012207031,116.449996948242,631.119995117188,M_GR,Gamma Ray,84.3762
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,306.950012207031,126.449996948242,631.119995117188,M_GR,Gamma Ray,21.0568
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0427006-093-12-W4-00,306.950012207031,126.449996948242,631.119995117188,M_GR,Gamma Ray,21.0568
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,365.100006103516,70,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,365.100006103516,70,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,355.100006103516,80,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,355.100006103516,80,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,345.100006103516,90,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,345.100006103516,90,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,335.100006103516,100,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,335.100006103516,100,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,325.100006103516,110,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,325.100006103516,110,1341.75,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,315.100006103516,120,1341.75,M_GR,Gamma Ray,59.197582
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,315.100006103516,120,1341.75,M_GR,Gamma Ray,59.197582
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,305.100006103516,130,1341.75,M_GR,Gamma Ray,60.13401
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,305.100006103516,130,1341.75,M_GR,Gamma Ray,60.13401
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,295.100006103516,140,1341.75,M_GR,Gamma Ray,49.51073
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,295.100006103516,140,1341.75,M_GR,Gamma Ray,49.51073
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,285.100006103516,150,1341.75,M_GR,Gamma Ray,26.412806
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,285.100006103516,150,1341.75,M_GR,Gamma Ray,26.412806
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,275.100006103516,160,1341.75,M_GR,Gamma Ray,23.046171
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,275.100006103516,160,1341.75,M_GR,Gamma Ray,23.046171
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,265.100006103516,170,1341.75,M_GR,Gamma Ray,18.68205
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0471658-093-12-W4-00,265.100006103516,170,1341.75,M_GR,Gamma Ray,18.68205
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,328.001983642578,110,1401,M_GR,Gamma Ray,101.53976
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,328.001983642578,110,1401,M_GR,Gamma Ray,101.53976
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,318.002655029297,120,1401,M_GR,Gamma Ray,92.956276
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,318.002655029297,120,1401,M_GR,Gamma Ray,92.956276
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,308.003356933594,130,1401,M_GR,Gamma Ray,36.511707
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,308.003356933594,130,1401,M_GR,Gamma Ray,36.511707
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,298.003814697266,140,1401,M_GR,Gamma Ray,76.26723
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,298.003814697266,140,1401,M_GR,Gamma Ray,76.26723
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,288.004211425781,150,1401,M_GR,Gamma Ray,32.355938
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,288.004211425781,150,1401,M_GR,Gamma Ray,32.355938
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,278.004638671875,160,1401,M_GR,Gamma Ray,28.182333
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,278.004638671875,160,1401,M_GR,Gamma Ray,28.182333
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,268.005035400391,170,1401,M_GR,Gamma Ray,40.451633
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,268.005035400391,170,1401,M_GR,Gamma Ray,40.451633
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,258.005401611328,180,1401,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486904-093-12-W4-00,258.005401611328,180,1401,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,435.5,0,631.119995117188,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,435.5,0,631.119995117188,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,425.5,10,631.119995117188,M_GR,Gamma Ray,40.77008
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,425.5,10,631.119995117188,M_GR,Gamma Ray,40.77008
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,415.5,20,631.119995117188,M_GR,Gamma Ray,55.114895
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0486902-093-12-W4-00,415.5,20,631.119995117188,M_GR,Gamma Ray,55.114895
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,435.899993896484,0,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,435.899993896484,0,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,425.899993896484,10,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,425.899993896484,10,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,415.899993896484,20,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,415.899993896484,20,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,405.899993896484,30,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,405.899993896484,30,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,395.899993896484,40,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,395.899993896484,40,1257.85998535156,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,385.899993896484,50,1257.85998535156,M_GR,Gamma Ray,43.823574
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,385.899993896484,50,1257.85998535156,M_GR,Gamma Ray,43.823574
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,375.899993896484,60,1257.85998535156,M_GR,Gamma Ray,77.36686
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,375.899993896484,60,1257.85998535156,M_GR,Gamma Ray,77.36686
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,365.899993896484,70,1257.85998535156,M_GR,Gamma Ray,108.61037
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,365.899993896484,70,1257.85998535156,M_GR,Gamma Ray,108.61037
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,355.899993896484,80,1257.85998535156,M_GR,Gamma Ray,113.283966
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,355.899993896484,80,1257.85998535156,M_GR,Gamma Ray,113.283966
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,345.899993896484,90,1257.85998535156,M_GR,Gamma Ray,78.320885
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,345.899993896484,90,1257.85998535156,M_GR,Gamma Ray,78.320885
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,335.899993896484,100,1257.85998535156,M_GR,Gamma Ray,119.50123
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0184088-093-12-W4-00,335.899993896484,100,1257.85998535156,M_GR,Gamma Ray,119.50123
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,385.100006103516,50,1276.06005859375,M_GR,Gamma Ray,41.544003
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,385.100006103516,50,1276.06005859375,M_GR,Gamma Ray,41.544003
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,375.100006103516,60,1276.06005859375,M_GR,Gamma Ray,60.639
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,375.100006103516,60,1276.06005859375,M_GR,Gamma Ray,60.639
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,365.100006103516,70,1276.06005859375,M_GR,Gamma Ray,89.933
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,365.100006103516,70,1276.06005859375,M_GR,Gamma Ray,89.933
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,355.100006103516,80,1276.06005859375,M_GR,Gamma Ray,90.598495
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,355.100006103516,80,1276.06005859375,M_GR,Gamma Ray,90.598495
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,345.100006103516,90,1276.06005859375,M_GR,Gamma Ray,59.558
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,345.100006103516,90,1276.06005859375,M_GR,Gamma Ray,59.558
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,335.100006103516,100,1276.06005859375,M_GR,Gamma Ray,102.377
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,335.100006103516,100,1276.06005859375,M_GR,Gamma Ray,102.377
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,325.100006103516,110,1276.06005859375,M_GR,Gamma Ray,113.601006
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,325.100006103516,110,1276.06005859375,M_GR,Gamma Ray,113.601006
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,315.100006103516,120,1276.06005859375,M_GR,Gamma Ray,100.2985
Mackay River,Pad 750,Pad 750 North,750-WP01,750-P01,SUN-AB0191464-093-12-W4-00,315.100006103516,120,1276.06005859375,M_GR,Gamma Ray,100.2985
